id,status,last_price_traded,total_matched,handicap,market_id,record_date
29175,ACTIVE,,0.0,0.0,1.226502173,2024-03-22 03:00
41541473,ACTIVE,,0.0,0.0,1.226502219,2024-03-22 03:00
7100972,ACTIVE,,0.0,0.0,1.226502219,2024-03-22 03:00
29168,ACTIVE,,0.0,0.0,1.226502265,2024-03-22 03:00
29165,ACTIVE,,0.0,0.0,1.226502265,2024-03-22 03:00
1093236,ACTIVE,,0.0,0.0,1.226502312,2024-03-22 03:00
29157,ACTIVE,,0.0,0.0,1.226502312,2024-03-22 03:00
29166,ACTIVE,,0.0,0.0,1.226502358,2024-03-22 03:00
29163,ACTIVE,,0.0,0.0,1.226502358,2024-03-22 03:00
29176,ACTIVE,,0.0,0.0,1.226502404,2024-03-22 03:00
6266193,ACTIVE,,0.0,0.0,1.226502404,2024-03-22 03:00
29164,ACTIVE,,0.0,0.0,1.226502450,2024-03-22 03:00
29162,ACTIVE,,0.0,0.0,1.226502450,2024-03-22 03:00
29161,ACTIVE,,0.0,0.0,1.226478789,2024-03-22 06:00
29170,ACTIVE,,0.0,0.0,1.226478789,2024-03-22 06:00
29158,ACTIVE,,0.0,0.0,1.226501585,2024-03-22 06:00
29164,ACTIVE,,0.0,0.0,1.226501585,2024-03-22 06:00
1033687,ACTIVE,,0.0,0.0,1.226501586,2024-03-22 06:00
29170,ACTIVE,,0.0,0.0,1.226501586,2024-03-22 06:00
29174,ACTIVE,,0.0,0.0,1.226501587,2024-03-22 06:00
29161,ACTIVE,,0.0,0.0,1.226501587,2024-03-22 06:00
29176,ACTIVE,,0.0,0.0,1.226501588,2024-03-22 06:00
29157,ACTIVE,,0.0,0.0,1.226501588,2024-03-22 06:00
50291,ACTIVE,,0.0,0.0,1.226501589,2024-03-22 06:00
6266193,ACTIVE,,0.0,0.0,1.226501589,2024-03-22 06:00
29159,ACTIVE,,0.0,0.0,1.226501590,2024-03-22 06:00
29175,ACTIVE,,0.0,0.0,1.226501590,2024-03-22 06:00
29172,ACTIVE,,0.0,0.0,1.226501591,2024-03-22 06:00
29174,ACTIVE,,0.0,0.0,1.226501591,2024-03-22 06:00
29158,ACTIVE,,0.0,0.0,1.226501638,2024-03-22 06:00
7100968,ACTIVE,,0.0,0.0,1.226501638,2024-03-22 06:00
29159,ACTIVE,,0.0,0.0,1.226501690,2024-03-22 06:00
5408012,ACTIVE,,0.0,0.0,1.226501690,2024-03-22 06:00
1033687,ACTIVE,,0.0,0.0,1.226502080,2024-03-22 06:00
29167,ACTIVE,,0.0,0.0,1.226502080,2024-03-22 06:00
29160,ACTIVE,,0.0,0.0,1.226502126,2024-03-22 06:00
29179,ACTIVE,,0.0,0.0,1.226502126,2024-03-22 06:00
7100960,ACTIVE,,0.0,0.0,1.226502173,2024-03-22 06:00
29175,ACTIVE,,0.0,0.0,1.226502173,2024-03-22 06:00
41541473,ACTIVE,,0.0,0.0,1.226502219,2024-03-22 06:00
7100972,ACTIVE,,0.0,0.0,1.226502219,2024-03-22 06:00
29168,ACTIVE,,0.0,0.0,1.226502265,2024-03-22 06:00
29165,ACTIVE,,0.0,0.0,1.226502265,2024-03-22 06:00
1093236,ACTIVE,,0.0,0.0,1.226502312,2024-03-22 06:00
29157,ACTIVE,,0.0,0.0,1.226502312,2024-03-22 06:00
29166,ACTIVE,,0.0,0.0,1.226502358,2024-03-22 06:00
29163,ACTIVE,,0.0,0.0,1.226502358,2024-03-22 06:00
29176,ACTIVE,,0.0,0.0,1.226502404,2024-03-22 06:00
6266193,ACTIVE,,0.0,0.0,1.226502404,2024-03-22 06:00
29164,ACTIVE,,0.0,0.0,1.226502450,2024-03-22 06:00
29162,ACTIVE,,0.0,0.0,1.226502450,2024-03-22 06:00
29161,ACTIVE,,0.0,0.0,1.226478789,2024-03-22 09:00
29170,ACTIVE,,0.0,0.0,1.226478789,2024-03-22 09:00
29158,ACTIVE,,0.0,0.0,1.226501585,2024-03-22 09:00
29164,ACTIVE,,0.0,0.0,1.226501585,2024-03-22 09:00
1033687,ACTIVE,,0.0,0.0,1.226501586,2024-03-22 09:00
29170,ACTIVE,,0.0,0.0,1.226501586,2024-03-22 09:00
29174,ACTIVE,,0.0,0.0,1.226501587,2024-03-22 09:00
29161,ACTIVE,,0.0,0.0,1.226501587,2024-03-22 09:00
29176,ACTIVE,,0.0,0.0,1.226501588,2024-03-22 09:00
29157,ACTIVE,,0.0,0.0,1.226501588,2024-03-22 09:00
50291,ACTIVE,,0.0,0.0,1.226501589,2024-03-22 09:00
6266193,ACTIVE,,0.0,0.0,1.226501589,2024-03-22 09:00
29159,ACTIVE,,0.0,0.0,1.226501590,2024-03-22 09:00
29175,ACTIVE,,0.0,0.0,1.226501590,2024-03-22 09:00
29172,ACTIVE,,0.0,0.0,1.226501591,2024-03-22 09:00
29174,ACTIVE,,0.0,0.0,1.226501591,2024-03-22 09:00
29158,ACTIVE,,0.0,0.0,1.226501638,2024-03-22 09:00
7100968,ACTIVE,,0.0,0.0,1.226501638,2024-03-22 09:00
29159,ACTIVE,,0.0,0.0,1.226501690,2024-03-22 09:00
5408012,ACTIVE,,0.0,0.0,1.226501690,2024-03-22 09:00
1033687,ACTIVE,,0.0,0.0,1.226502080,2024-03-22 09:00
29167,ACTIVE,,0.0,0.0,1.226502080,2024-03-22 09:00
29160,ACTIVE,,0.0,0.0,1.226502126,2024-03-22 09:00
29179,ACTIVE,,0.0,0.0,1.226502126,2024-03-22 09:00
7100960,ACTIVE,,0.0,0.0,1.226502173,2024-03-22 09:00
29175,ACTIVE,,0.0,0.0,1.226502173,2024-03-22 09:00
41541473,ACTIVE,,0.0,0.0,1.226502219,2024-03-22 09:00
7100972,ACTIVE,,0.0,0.0,1.226502219,2024-03-22 09:00
29168,ACTIVE,,0.0,0.0,1.226502265,2024-03-22 09:00
29165,ACTIVE,,0.0,0.0,1.226502265,2024-03-22 09:00
1093236,ACTIVE,,0.0,0.0,1.226502312,2024-03-22 09:00
29157,ACTIVE,,0.0,0.0,1.226502312,2024-03-22 09:00
29166,ACTIVE,,0.0,0.0,1.226502358,2024-03-22 09:00
29163,ACTIVE,,0.0,0.0,1.226502358,2024-03-22 09:00
29176,ACTIVE,,0.0,0.0,1.226502404,2024-03-22 09:00
6266193,ACTIVE,,0.0,0.0,1.226502404,2024-03-22 09:00
29164,ACTIVE,,0.0,0.0,1.226502450,2024-03-22 09:00
29162,ACTIVE,,0.0,0.0,1.226502450,2024-03-22 09:00
29161,ACTIVE,,0.0,0.0,1.226478789,2024-03-22 12:00
29170,ACTIVE,,0.0,0.0,1.226478789,2024-03-22 12:00
29158,ACTIVE,,0.0,0.0,1.226501585,2024-03-22 12:00
29164,ACTIVE,,0.0,0.0,1.226501585,2024-03-22 12:00
1033687,ACTIVE,3.0,0.0,0.0,1.226501586,2024-03-22 12:00
29170,ACTIVE,1.5,0.0,0.0,1.226501586,2024-03-22 12:00
29174,ACTIVE,,0.0,0.0,1.226501587,2024-03-22 12:00
29161,ACTIVE,,0.0,0.0,1.226501587,2024-03-22 12:00
29176,ACTIVE,,0.0,0.0,1.226501588,2024-03-22 12:00
29157,ACTIVE,,0.0,0.0,1.226501588,2024-03-22 12:00
50291,ACTIVE,,0.0,0.0,1.226501589,2024-03-22 12:00
6266193,ACTIVE,,0.0,0.0,1.226501589,2024-03-22 12:00
29159,ACTIVE,,0.0,0.0,1.226501590,2024-03-22 12:00
29175,ACTIVE,,0.0,0.0,1.226501590,2024-03-22 12:00
29172,ACTIVE,,0.0,0.0,1.226501591,2024-03-22 12:00
29174,ACTIVE,,0.0,0.0,1.226501591,2024-03-22 12:00
29158,ACTIVE,,0.0,0.0,1.226501638,2024-03-22 12:00
7100968,ACTIVE,,0.0,0.0,1.226501638,2024-03-22 12:00
29159,ACTIVE,,0.0,0.0,1.226501690,2024-03-22 12:00
5408012,ACTIVE,,0.0,0.0,1.226501690,2024-03-22 12:00
1033687,ACTIVE,,0.0,0.0,1.226502080,2024-03-22 12:00
29167,ACTIVE,,0.0,0.0,1.226502080,2024-03-22 12:00
29160,ACTIVE,,0.0,0.0,1.226502126,2024-03-22 12:00
29179,ACTIVE,,0.0,0.0,1.226502126,2024-03-22 12:00
7100960,ACTIVE,,0.0,0.0,1.226502173,2024-03-22 12:00
29175,ACTIVE,,0.0,0.0,1.226502173,2024-03-22 12:00
41541473,ACTIVE,,0.0,0.0,1.226502219,2024-03-22 12:00
7100972,ACTIVE,,0.0,0.0,1.226502219,2024-03-22 12:00
29168,ACTIVE,,0.0,0.0,1.226502265,2024-03-22 12:00
29165,ACTIVE,,0.0,0.0,1.226502265,2024-03-22 12:00
1093236,ACTIVE,,0.0,0.0,1.226502312,2024-03-22 12:00
29157,ACTIVE,,0.0,0.0,1.226502312,2024-03-22 12:00
29166,ACTIVE,,0.0,0.0,1.226502358,2024-03-22 12:00
29163,ACTIVE,,0.0,0.0,1.226502358,2024-03-22 12:00
29176,ACTIVE,,0.0,0.0,1.226502404,2024-03-22 12:00
6266193,ACTIVE,,0.0,0.0,1.226502404,2024-03-22 12:00
29164,ACTIVE,,0.0,0.0,1.226502450,2024-03-22 12:00
29162,ACTIVE,,0.0,0.0,1.226502450,2024-03-22 12:00
29161,ACTIVE,,0.0,0.0,1.226478789,2024-03-25 21:00
29170,ACTIVE,,0.0,0.0,1.226478789,2024-03-25 21:00
29172,ACTIVE,,0.0,0.0,1.226501591,2024-03-25 21:00
29174,ACTIVE,1.98,0.0,0.0,1.226501591,2024-03-25 21:00
29158,ACTIVE,,0.0,0.0,1.226501638,2024-03-25 21:00
7100968,ACTIVE,,0.0,0.0,1.226501638,2024-03-25 21:00
29159,ACTIVE,1.64,0.0,0.0,1.226501690,2024-03-25 21:00
5408012,ACTIVE,2.16,0.0,0.0,1.226501690,2024-03-25 21:00
1033687,ACTIVE,,0.0,0.0,1.226502080,2024-03-25 21:00
29167,ACTIVE,,0.0,0.0,1.226502080,2024-03-25 21:00
29160,ACTIVE,,0.0,0.0,1.226502126,2024-03-25 21:00
29179,ACTIVE,2.06,0.0,0.0,1.226502126,2024-03-25 21:00
7100960,ACTIVE,,0.0,0.0,1.226502173,2024-03-25 21:00
29175,ACTIVE,,0.0,0.0,1.226502173,2024-03-25 21:00
41541473,ACTIVE,,0.0,0.0,1.226502219,2024-03-25 21:00
7100972,ACTIVE,,0.0,0.0,1.226502219,2024-03-25 21:00
29168,ACTIVE,,0.0,0.0,1.226502265,2024-03-25 21:00
29165,ACTIVE,,0.0,0.0,1.226502265,2024-03-25 21:00
1093236,ACTIVE,,0.0,0.0,1.226502312,2024-03-25 21:00
29157,ACTIVE,,0.0,0.0,1.226502312,2024-03-25 21:00
29166,ACTIVE,,0.0,0.0,1.226502358,2024-03-25 21:00
29163,ACTIVE,1.86,0.0,0.0,1.226502358,2024-03-25 21:00
29176,ACTIVE,,0.0,0.0,1.226502404,2024-03-25 21:00
6266193,ACTIVE,,0.0,0.0,1.226502404,2024-03-25 21:00
29164,ACTIVE,,0.0,0.0,1.226502450,2024-03-25 21:00
29162,ACTIVE,,0.0,0.0,1.226502450,2024-03-25 21:00
50291,ACTIVE,3.75,0.0,0.0,1.226616216,2024-03-25 21:00
29171,ACTIVE,1.37,0.0,0.0,1.226616216,2024-03-25 21:00
29158,ACTIVE,,0.0,0.0,1.226635816,2024-03-25 21:00
29163,ACTIVE,,0.0,0.0,1.226635816,2024-03-25 21:00
29178,ACTIVE,,0.0,0.0,1.226635818,2024-03-25 21:00
7100972,ACTIVE,,0.0,0.0,1.226635818,2024-03-25 21:00
7100968,ACTIVE,,0.0,0.0,1.226635820,2024-03-25 21:00
29177,ACTIVE,1.84,0.0,0.0,1.226635820,2024-03-25 21:00
1093236,ACTIVE,,0.0,0.0,1.226635822,2024-03-25 21:00
29171,ACTIVE,1.49,0.0,0.0,1.226635822,2024-03-25 21:00
41541473,ACTIVE,,0.0,0.0,1.226645549,2024-03-25 21:00
29165,ACTIVE,,0.0,0.0,1.226645549,2024-03-25 21:00
29161,ACTIVE,,0.0,0.0,1.226478789,2024-03-26 00:00
29170,ACTIVE,,0.0,0.0,1.226478789,2024-03-26 00:00
29172,ACTIVE,,0.0,0.0,1.226501591,2024-03-26 00:00
29174,ACTIVE,1.98,0.0,0.0,1.226501591,2024-03-26 00:00
29158,ACTIVE,,0.0,0.0,1.226501638,2024-03-26 00:00
7100968,ACTIVE,,0.0,0.0,1.226501638,2024-03-26 00:00
29159,ACTIVE,1.64,0.0,0.0,1.226501690,2024-03-26 00:00
5408012,ACTIVE,2.16,0.0,0.0,1.226501690,2024-03-26 00:00
1033687,ACTIVE,,0.0,0.0,1.226502080,2024-03-26 00:00
29167,ACTIVE,,0.0,0.0,1.226502080,2024-03-26 00:00
29160,ACTIVE,,0.0,0.0,1.226502126,2024-03-26 00:00
29179,ACTIVE,2.06,0.0,0.0,1.226502126,2024-03-26 00:00
7100960,ACTIVE,,0.0,0.0,1.226502173,2024-03-26 00:00
29175,ACTIVE,,0.0,0.0,1.226502173,2024-03-26 00:00
41541473,ACTIVE,,0.0,0.0,1.226502219,2024-03-26 00:00
7100972,ACTIVE,,0.0,0.0,1.226502219,2024-03-26 00:00
29168,ACTIVE,,0.0,0.0,1.226502265,2024-03-26 00:00
29165,ACTIVE,,0.0,0.0,1.226502265,2024-03-26 00:00
1093236,ACTIVE,,0.0,0.0,1.226502312,2024-03-26 00:00
29157,ACTIVE,,0.0,0.0,1.226502312,2024-03-26 00:00
29166,ACTIVE,,0.0,0.0,1.226502358,2024-03-26 00:00
29163,ACTIVE,1.86,0.0,0.0,1.226502358,2024-03-26 00:00
29176,ACTIVE,,0.0,0.0,1.226502404,2024-03-26 00:00
6266193,ACTIVE,,0.0,0.0,1.226502404,2024-03-26 00:00
29164,ACTIVE,,0.0,0.0,1.226502450,2024-03-26 00:00
29162,ACTIVE,,0.0,0.0,1.226502450,2024-03-26 00:00
50291,ACTIVE,3.75,0.0,0.0,1.226616216,2024-03-26 00:00
29171,ACTIVE,1.37,0.0,0.0,1.226616216,2024-03-26 00:00
29158,ACTIVE,2.74,0.0,0.0,1.226635816,2024-03-26 00:00
29163,ACTIVE,1.53,0.0,0.0,1.226635816,2024-03-26 00:00
29178,ACTIVE,1.96,0.0,0.0,1.226635818,2024-03-26 00:00
7100972,ACTIVE,2.04,0.0,0.0,1.226635818,2024-03-26 00:00
7100968,ACTIVE,,0.0,0.0,1.226635820,2024-03-26 00:00
29177,ACTIVE,1.84,0.0,0.0,1.226635820,2024-03-26 00:00
1093236,ACTIVE,,0.0,0.0,1.226635822,2024-03-26 00:00
29171,ACTIVE,1.49,0.0,0.0,1.226635822,2024-03-26 00:00
41541473,ACTIVE,,0.0,0.0,1.226645549,2024-03-26 00:00
29165,ACTIVE,,0.0,0.0,1.226645549,2024-03-26 00:00
29159,ACTIVE,,0.0,0.0,1.226684246,2024-03-26 00:00
29162,ACTIVE,,0.0,0.0,1.226684246,2024-03-26 00:00
50291,ACTIVE,,0.0,0.0,1.226684247,2024-03-26 00:00
29166,ACTIVE,,0.0,0.0,1.226684247,2024-03-26 00:00
29158,ACTIVE,,0.0,0.0,1.226684248,2024-03-26 00:00
29163,ACTIVE,,0.0,0.0,1.226684248,2024-03-26 00:00
7100960,ACTIVE,,0.0,0.0,1.226684249,2024-03-26 00:00
29160,ACTIVE,,0.0,0.0,1.226684249,2024-03-26 00:00
41541473,ACTIVE,,0.0,0.0,1.226684250,2024-03-26 00:00
29165,ACTIVE,,0.0,0.0,1.226684250,2024-03-26 00:00
29171,ACTIVE,,0.0,0.0,1.226684251,2024-03-26 00:00
1093236,ACTIVE,,0.0,0.0,1.226684251,2024-03-26 00:00
7100968,ACTIVE,,0.0,0.0,1.226684252,2024-03-26 00:00
29177,ACTIVE,,0.0,0.0,1.226684252,2024-03-26 00:00
29172,ACTIVE,,0.0,0.0,1.226684253,2024-03-26 00:00
29168,ACTIVE,,0.0,0.0,1.226684253,2024-03-26 00:00
7100972,ACTIVE,,0.0,0.0,1.226684254,2024-03-26 00:00
29178,ACTIVE,,0.0,0.0,1.226684254,2024-03-26 00:00
29161,ACTIVE,,0.0,0.0,1.226478789,2024-03-26 03:00
29170,ACTIVE,,0.0,0.0,1.226478789,2024-03-26 03:00
29172,ACTIVE,,0.0,0.0,1.226501591,2024-03-26 03:00
29174,ACTIVE,1.98,0.0,0.0,1.226501591,2024-03-26 03:00
29158,ACTIVE,,0.0,0.0,1.226501638,2024-03-26 03:00
7100968,ACTIVE,,0.0,0.0,1.226501638,2024-03-26 03:00
29159,ACTIVE,1.64,0.0,0.0,1.226501690,2024-03-26 03:00
5408012,ACTIVE,2.16,0.0,0.0,1.226501690,2024-03-26 03:00
1033687,ACTIVE,,0.0,0.0,1.226502080,2024-03-26 03:00
29167,ACTIVE,,0.0,0.0,1.226502080,2024-03-26 03:00
29160,ACTIVE,,0.0,0.0,1.226502126,2024-03-26 03:00
29179,ACTIVE,2.06,0.0,0.0,1.226502126,2024-03-26 03:00
7100960,ACTIVE,,0.0,0.0,1.226502173,2024-03-26 03:00
29175,ACTIVE,,0.0,0.0,1.226502173,2024-03-26 03:00
41541473,ACTIVE,1.7,0.0,0.0,1.226502219,2024-03-26 03:00
7100972,ACTIVE,,0.0,0.0,1.226502219,2024-03-26 03:00
29168,ACTIVE,,0.0,0.0,1.226502265,2024-03-26 03:00
29165,ACTIVE,,0.0,0.0,1.226502265,2024-03-26 03:00
1093236,ACTIVE,,0.0,0.0,1.226502312,2024-03-26 03:00
29157,ACTIVE,,0.0,0.0,1.226502312,2024-03-26 03:00
29166,ACTIVE,,0.0,0.0,1.226502358,2024-03-26 03:00
29163,ACTIVE,1.86,0.0,0.0,1.226502358,2024-03-26 03:00
29176,ACTIVE,,0.0,0.0,1.226502404,2024-03-26 03:00
6266193,ACTIVE,,0.0,0.0,1.226502404,2024-03-26 03:00
29164,ACTIVE,,0.0,0.0,1.226502450,2024-03-26 03:00
29162,ACTIVE,,0.0,0.0,1.226502450,2024-03-26 03:00
50291,ACTIVE,3.75,0.0,0.0,1.226616216,2024-03-26 03:00
29171,ACTIVE,1.37,0.0,0.0,1.226616216,2024-03-26 03:00
29159,ACTIVE,,0.0,0.0,1.226684246,2024-03-26 03:00
29162,ACTIVE,,0.0,0.0,1.226684246,2024-03-26 03:00
50291,ACTIVE,,0.0,0.0,1.226684247,2024-03-26 03:00
29166,ACTIVE,,0.0,0.0,1.226684247,2024-03-26 03:00
29158,ACTIVE,,0.0,0.0,1.226684248,2024-03-26 03:00
29163,ACTIVE,,0.0,0.0,1.226684248,2024-03-26 03:00
7100960,ACTIVE,,0.0,0.0,1.226684249,2024-03-26 03:00
29160,ACTIVE,,0.0,0.0,1.226684249,2024-03-26 03:00
41541473,ACTIVE,,0.0,0.0,1.226684250,2024-03-26 03:00
29165,ACTIVE,,0.0,0.0,1.226684250,2024-03-26 03:00
29171,ACTIVE,,0.0,0.0,1.226684251,2024-03-26 03:00
1093236,ACTIVE,,0.0,0.0,1.226684251,2024-03-26 03:00
7100968,ACTIVE,,0.0,0.0,1.226684252,2024-03-26 03:00
29177,ACTIVE,,0.0,0.0,1.226684252,2024-03-26 03:00
29172,ACTIVE,,0.0,0.0,1.226684253,2024-03-26 03:00
29168,ACTIVE,,0.0,0.0,1.226684253,2024-03-26 03:00
7100972,ACTIVE,,0.0,0.0,1.226684254,2024-03-26 03:00
29178,ACTIVE,,0.0,0.0,1.226684254,2024-03-26 03:00
29161,ACTIVE,,0.0,0.0,1.226478789,2024-03-26 06:00
29170,ACTIVE,,0.0,0.0,1.226478789,2024-03-26 06:00
29172,ACTIVE,,0.0,0.0,1.226501591,2024-03-26 06:00
29174,ACTIVE,1.98,0.0,0.0,1.226501591,2024-03-26 06:00
29158,ACTIVE,,0.0,0.0,1.226501638,2024-03-26 06:00
7100968,ACTIVE,,0.0,0.0,1.226501638,2024-03-26 06:00
29159,ACTIVE,1.64,0.0,0.0,1.226501690,2024-03-26 06:00
5408012,ACTIVE,2.16,0.0,0.0,1.226501690,2024-03-26 06:00
1033687,ACTIVE,,0.0,0.0,1.226502080,2024-03-26 06:00
29167,ACTIVE,,0.0,0.0,1.226502080,2024-03-26 06:00
29160,ACTIVE,,0.0,0.0,1.226502126,2024-03-26 06:00
29179,ACTIVE,2.06,0.0,0.0,1.226502126,2024-03-26 06:00
7100960,ACTIVE,,0.0,0.0,1.226502173,2024-03-26 06:00
29175,ACTIVE,,0.0,0.0,1.226502173,2024-03-26 06:00
41541473,ACTIVE,1.7,0.0,0.0,1.226502219,2024-03-26 06:00
7100972,ACTIVE,,0.0,0.0,1.226502219,2024-03-26 06:00
29168,ACTIVE,,0.0,0.0,1.226502265,2024-03-26 06:00
29165,ACTIVE,,0.0,0.0,1.226502265,2024-03-26 06:00
1093236,ACTIVE,,0.0,0.0,1.226502312,2024-03-26 06:00
29157,ACTIVE,,0.0,0.0,1.226502312,2024-03-26 06:00
29166,ACTIVE,,0.0,0.0,1.226502358,2024-03-26 06:00
29163,ACTIVE,1.86,0.0,0.0,1.226502358,2024-03-26 06:00
29176,ACTIVE,,0.0,0.0,1.226502404,2024-03-26 06:00
6266193,ACTIVE,,0.0,0.0,1.226502404,2024-03-26 06:00
29164,ACTIVE,,0.0,0.0,1.226502450,2024-03-26 06:00
29162,ACTIVE,,0.0,0.0,1.226502450,2024-03-26 06:00
50291,ACTIVE,3.75,0.0,0.0,1.226616216,2024-03-26 06:00
29171,ACTIVE,1.37,0.0,0.0,1.226616216,2024-03-26 06:00
29159,ACTIVE,,0.0,0.0,1.226684246,2024-03-26 06:00
29162,ACTIVE,,0.0,0.0,1.226684246,2024-03-26 06:00
50291,ACTIVE,,0.0,0.0,1.226684247,2024-03-26 06:00
29166,ACTIVE,,0.0,0.0,1.226684247,2024-03-26 06:00
29158,ACTIVE,,0.0,0.0,1.226684248,2024-03-26 06:00
29163,ACTIVE,,0.0,0.0,1.226684248,2024-03-26 06:00
7100960,ACTIVE,,0.0,0.0,1.226684249,2024-03-26 06:00
29160,ACTIVE,,0.0,0.0,1.226684249,2024-03-26 06:00
41541473,ACTIVE,,0.0,0.0,1.226684250,2024-03-26 06:00
29165,ACTIVE,,0.0,0.0,1.226684250,2024-03-26 06:00
29171,ACTIVE,1.64,0.0,0.0,1.226684251,2024-03-26 06:00
1093236,ACTIVE,,0.0,0.0,1.226684251,2024-03-26 06:00
7100968,ACTIVE,,0.0,0.0,1.226684252,2024-03-26 06:00
29177,ACTIVE,,0.0,0.0,1.226684252,2024-03-26 06:00
29172,ACTIVE,,0.0,0.0,1.226684253,2024-03-26 06:00
29168,ACTIVE,,0.0,0.0,1.226684253,2024-03-26 06:00
7100972,ACTIVE,,0.0,0.0,1.226684254,2024-03-26 06:00
29178,ACTIVE,,0.0,0.0,1.226684254,2024-03-26 06:00
29161,ACTIVE,,0.0,0.0,1.226478789,2024-03-26 09:00
29170,ACTIVE,,0.0,0.0,1.226478789,2024-03-26 09:00
29172,ACTIVE,,0.0,0.0,1.226501591,2024-03-26 09:00
29174,ACTIVE,1.98,0.0,0.0,1.226501591,2024-03-26 09:00
29158,ACTIVE,,0.0,0.0,1.226501638,2024-03-26 09:00
7100968,ACTIVE,,0.0,0.0,1.226501638,2024-03-26 09:00
29159,ACTIVE,1.64,0.0,0.0,1.226501690,2024-03-26 09:00
5408012,ACTIVE,2.16,0.0,0.0,1.226501690,2024-03-26 09:00
1033687,ACTIVE,,0.0,0.0,1.226502080,2024-03-26 09:00
29167,ACTIVE,,0.0,0.0,1.226502080,2024-03-26 09:00
29160,ACTIVE,,0.0,0.0,1.226502126,2024-03-26 09:00
29179,ACTIVE,2.06,0.0,0.0,1.226502126,2024-03-26 09:00
7100960,ACTIVE,,0.0,0.0,1.226502173,2024-03-26 09:00
29175,ACTIVE,,0.0,0.0,1.226502173,2024-03-26 09:00
41541473,ACTIVE,1.7,0.0,0.0,1.226502219,2024-03-26 09:00
7100972,ACTIVE,,0.0,0.0,1.226502219,2024-03-26 09:00
29168,ACTIVE,,0.0,0.0,1.226502265,2024-03-26 09:00
29165,ACTIVE,,0.0,0.0,1.226502265,2024-03-26 09:00
1093236,ACTIVE,,0.0,0.0,1.226502312,2024-03-26 09:00
29157,ACTIVE,,0.0,0.0,1.226502312,2024-03-26 09:00
29166,ACTIVE,,0.0,0.0,1.226502358,2024-03-26 09:00
29163,ACTIVE,1.86,0.0,0.0,1.226502358,2024-03-26 09:00
29176,ACTIVE,,0.0,0.0,1.226502404,2024-03-26 09:00
6266193,ACTIVE,,0.0,0.0,1.226502404,2024-03-26 09:00
29164,ACTIVE,,0.0,0.0,1.226502450,2024-03-26 09:00
29162,ACTIVE,,0.0,0.0,1.226502450,2024-03-26 09:00
50291,ACTIVE,3.75,0.0,0.0,1.226616216,2024-03-26 09:00
29171,ACTIVE,1.37,0.0,0.0,1.226616216,2024-03-26 09:00
29159,ACTIVE,,0.0,0.0,1.226684246,2024-03-26 09:00
29162,ACTIVE,,0.0,0.0,1.226684246,2024-03-26 09:00
50291,ACTIVE,,0.0,0.0,1.226684247,2024-03-26 09:00
29166,ACTIVE,,0.0,0.0,1.226684247,2024-03-26 09:00
29158,ACTIVE,,0.0,0.0,1.226684248,2024-03-26 09:00
29163,ACTIVE,,0.0,0.0,1.226684248,2024-03-26 09:00
7100960,ACTIVE,,0.0,0.0,1.226684249,2024-03-26 09:00
29160,ACTIVE,,0.0,0.0,1.226684249,2024-03-26 09:00
41541473,ACTIVE,,0.0,0.0,1.226684250,2024-03-26 09:00
29165,ACTIVE,,0.0,0.0,1.226684250,2024-03-26 09:00
29171,ACTIVE,1.64,0.0,0.0,1.226684251,2024-03-26 09:00
1093236,ACTIVE,,0.0,0.0,1.226684251,2024-03-26 09:00
7100968,ACTIVE,,0.0,0.0,1.226684252,2024-03-26 09:00
29177,ACTIVE,,0.0,0.0,1.226684252,2024-03-26 09:00
29172,ACTIVE,,0.0,0.0,1.226684253,2024-03-26 09:00
29168,ACTIVE,,0.0,0.0,1.226684253,2024-03-26 09:00
7100972,ACTIVE,,0.0,0.0,1.226684254,2024-03-26 09:00
29178,ACTIVE,,0.0,0.0,1.226684254,2024-03-26 09:00
29178,ACTIVE,,0.0,0.0,1.226695218,2024-03-26 09:00
29177,ACTIVE,,0.0,0.0,1.226695218,2024-03-26 09:00
29161,ACTIVE,,0.0,0.0,1.226478789,2024-03-26 12:00
29170,ACTIVE,,0.0,0.0,1.226478789,2024-03-26 12:00
29172,ACTIVE,,0.0,0.0,1.226501591,2024-03-26 12:00
29174,ACTIVE,1.98,0.0,0.0,1.226501591,2024-03-26 12:00
29158,ACTIVE,,0.0,0.0,1.226501638,2024-03-26 12:00
7100968,ACTIVE,,0.0,0.0,1.226501638,2024-03-26 12:00
29159,ACTIVE,1.64,0.0,0.0,1.226501690,2024-03-26 12:00
5408012,ACTIVE,2.16,0.0,0.0,1.226501690,2024-03-26 12:00
1033687,ACTIVE,,0.0,0.0,1.226502080,2024-03-26 12:00
29167,ACTIVE,,0.0,0.0,1.226502080,2024-03-26 12:00
29160,ACTIVE,,0.0,0.0,1.226502126,2024-03-26 12:00
29179,ACTIVE,2.06,0.0,0.0,1.226502126,2024-03-26 12:00
7100960,ACTIVE,,0.0,0.0,1.226502173,2024-03-26 12:00
29175,ACTIVE,,0.0,0.0,1.226502173,2024-03-26 12:00
41541473,ACTIVE,1.7,0.0,0.0,1.226502219,2024-03-26 12:00
7100972,ACTIVE,,0.0,0.0,1.226502219,2024-03-26 12:00
29168,ACTIVE,,0.0,0.0,1.226502265,2024-03-26 12:00
29165,ACTIVE,,0.0,0.0,1.226502265,2024-03-26 12:00
1093236,ACTIVE,,0.0,0.0,1.226502312,2024-03-26 12:00
